CLAIM3YEARS,BUS_USE,CLERICAL,AD_BUILDINGS,RISK_RATED_AREA_B,SUM_INSURED_BUILDINGS,NCD_GRANTED_YEARS_B,AD_CONTENTS,RISK_RATED_AREA_C,SUM_INSURED_CONTENTS,NCD_GRANTED_YEARS_C,CONTENTS_COVER,BUILDINGS_COVER,SPEC_SUM_INSURED,SPEC_ITEM_PREM,UNSPEC_HRP_PREM,P1_POLICY_REFUSED,P1_SEX,APPR_ALARM,APPR_LOCKS,BEDROOMS,ROOF_CONSTRUCTION,WALL_CONSTRUCTION,FLOODING,LISTED,MAX_DAYS_UNOCC,NEIGH_WATCH,OWNERSHIP_TYPE,PAYING_GUESTS,PROP_TYPE,SAFE_INSTALLED,SEC_DISC_REQ,SUBSIDENCE,YEARBUILT,PAYMENT_METHOD,PAYMENT_FREQUENCY,LEGAL_ADDON_PRE_REN,LEGAL_ADDON_POST_REN,HOME_EM_ADDON_PRE_REN,HOME_EM_ADDON_POST_REN,GARDEN_ADDON_PRE_REN,GARDEN_ADDON_POST_REN,KEYCARE_ADDON_PRE_REN,KEYCARE_ADDON_POST_REN,HP1_ADDON_PRE_REN,HP1_ADDON_POST_REN,HP2_ADDON_PRE_REN,HP2_ADDON_POST_REN,HP3_ADDON_PRE_REN,HP3_ADDON_POST_REN,MTA_FLAG,MTA_FAP,MTA_APRP,LAST_ANN_PREM_GROSS,POL_STATUS,P1_AGE,PROP_AGE,DAYS_TO_BIND,DAYS_SINCE_MTA,HAS_ADJUSTED,HAS_MTA,IS_STANDARD_OCCUPANCY,HAS_PT_EMP,MAR_STATUS_Couple,MAR_STATUS_Solo,QUOTE_MONTH,QUOTE_WEEKDAY,EMP_STATUS_Carer,EMP_STATUS_Disabled,EMP_STATUS_Employed,EMP_STATUS_Houseperson,EMP_STATUS_None,EMP_STATUS_Other,EMP_STATUS_Student,EMP_STATUS_Unemployed,EMP_STATUS_Voluntary
1,0,0,1,0.0,1000000.0,3.0,1,0.0,50000.0,6.0,1,1,0.0,0.0,38.61,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,10.0,0,1,0,1946.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.48,250.48,250.48,1,54,63.0,22,-1.0,0,0,1,0,1,0,1,5,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,11.0,50000.0,6.0,0,1,500.0,4.46,0.0,0,1,0,0,2.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,7.0,0,0,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,97.67,0,56,29.0,30,-1.0,0,0,1,0,0,1,1,5,0,0,1,0,0,0,0,0,0
1,0,0,1,6.0,1000000.0,6.0,1,5.0,50000.0,5.0,1,1,950.0,23.2,23.21,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,1,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,331.54,331.54,331.54,0,59,89.0,13,-1.0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,1,10.0,1000000.0,6.0,1,1.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,10.0,0,1,0,1960.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,203.81,0,61,49.0,0,-1.0,0,0,1,0,1,0,1,3,0,0,0,1,0,0,0,0,0
1,0,0,1,1.0,1000000.0,4.0,1,12.0,50000.0,6.0,1,1,3000.0,28.67,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,18.0,0,1,0,1900.0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,341.89,0.0,341.89,1,50,109.0,38,-1.0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,0,0,0
1,0,0,1,7.0,1000000.0,3.0,1,6.0,50000.0,3.0,1,1,600.0,14.67,23.21,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,2.0,0,1,0,1946.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,417.97,417.97,417.97,0,59,60.0,0,-1.0,0,0,1,0,1,0,1,4,0,0,1,0,0,0,0,0,0
0,0,0,1,25.0,1000000.0,6.0,1,24.0,50000.0,6.0,1,1,0.0,0.0,23.1,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,0,0,1946.0,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,258.87,0,55,60.0,0,-1.0,0,0,1,0,1,0,1,6,0,0,1,0,0,0,0,0,0
0,0,0,1,13.0,1000000.0,6.0,1,14.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,1,0,1946.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,139.58,1,52,55.0,0,-1.0,0,0,1,0,1,0,12,5,0,0,1,0,0,0,0,0,0
0,0,0,0,9.0,0.0,0.0,1,18.0,50000.0,7.0,0,1,0.0,0.0,29.92,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,9.0,0,1,0,1946.0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,141.81,141.81,141.81,0,42,62.0,0,-1.0,0,0,1,0,1,0,12,0,0,0,1,0,0,0,0,0,0
0,0,0,1,9.0,1000000.0,6.0,1,19.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,1,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,19.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,143.8,0,51,63.0,0,-1.0,0,0,1,0,0,0,11,5,0,0,1,0,0,0,0,0,0
1,0,0,1,35.0,1000000.0,7.0,1,17.0,50000.0,2.0,1,1,1750.0,11.06,31.44,0,1,0,1,3.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,2.0,0,1,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,253.89,253.89,253.89,1,56,30.0,9,-1.0,0,0,1,0,1,0,2,5,0,0,1,0,0,0,0,0,0
0,0,0,1,10.0,1000000.0,7.0,1,14.0,50000.0,7.0,1,1,0.0,0.0,25.88,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1960.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,202.42,0.0,202.42,0,71,50.0,0,-1.0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,8.0,50000.0,5.0,0,1,0.0,0.0,0.0,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1980.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.26,0.0,56.26,0,49,26.0,0,-1.0,0,0,1,0,0,0,2,3,0,0,1,0,0,0,0,0,0
0,1,1,1,19.0,1000000.0,7.0,1,10.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,1,1.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,4.0,0,1,0,1980.0,1,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,90.37,1,59,30.0,0,-1.0,0,0,1,1,0,1,12,5,0,0,0,0,0,0,1,0,0
0,0,0,1,0.0,1000000.0,6.0,1,0.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,19.0,0,0,0,1900.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,195.95,1,57,110.0,0,-1.0,0,0,1,0,0,1,12,2,0,0,0,0,1,0,0,0,0
0,0,0,1,0.0,1000000.0,6.0,1,0.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,0,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,0,0,1869.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,284.49,1,62,141.0,4,-1.0,0,0,1,0,1,0,11,5,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,6.0,0,6.0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,2.0,0,1,0,1960.0,1,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,146.81,0,63,50.0,19,-1.0,0,0,1,0,0,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,1,10.0,1000000.0,6.0,1,5.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,30.0,1,8.0,0.0,19.0,0,1,0,1900.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,217.0,1,89,110.0,2,-1.0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,0,0
0,1,1,1,24.0,1000000.0,6.0,1,15.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1920.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,177.29,0,61,91.0,14,-1.0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0
0,0,0,1,9.0,1000000.0,7.0,1,14.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,0,2.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,19.0,0,1,0,1990.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,128.43,1,62,21.0,0,-1.0,0,0,1,0,0,1,3,1,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,6.0,1,3.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,1,5.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,1,0,1980.0,1,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,537.26,1,35,31.0,0,-1.0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0
1,0,0,1,0.0,1000000.0,6.0,1,0.0,50000.0,3.0,1,1,500.0,3.28,0.0,0,1,0,1,4.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,2.0,0,1,0,1990.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,202.07,1,59,21.0,2,-1.0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0
0,0,0,1,11.0,1000000.0,6.0,1,11.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,211.68,0,57,65.0,0,-1.0,0,0,1,0,1,0,3,1,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,7.0,1,11.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,18.0,0,1,0,1920.0,1,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,142.52,142.52,142.52,1,54,90.0,60,-1.0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,2.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,1,0,0,2.0,11.0,15.0,1,3.0,0.0,0,14.0,0.0,10.0,0,0,0,1869.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111.8,111.8,111.8,0,39,140.0,18,-1.0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0
0,0,0,0,8.0,0.0,0.0,1,10.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,14.0,0.0,2.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75.47,75.47,75.47,0,53,49.0,17,-1.0,0,0,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0
0,0,0,1,12.0,1000000.0,6.0,1,11.0,50000.0,3.0,1,1,0.0,0.0,25.3,0,0,0,1,3.0,11.0,15.0,1,1.0,0.0,0,3.0,0.0,19.0,0,1,0,1869.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,283.94,0,52,140.0,14,-1.0,0,0,1,0,1,0,1,5,0,0,1,0,0,0,0,0,0
0,0,0,1,9.0,1000000.0,6.0,1,4.0,50000.0,6.0,1,1,0.0,0.0,14.86,0,0,1,1,3.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,10.0,0,1,0,1960.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,242.86,242.86,242.86,0,57,49.0,30,-1.0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0
0,0,0,1,12.0,1000000.0,6.0,1,4.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1920.0,0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,302.16,0,50,85.0,0,-1.0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0
1,0,0,1,9.0,1000000.0,3.0,1,20.0,50000.0,3.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,10.0,0,1,0,1900.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,330.78,1,47,105.0,0,-1.0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1,0,0,1,9.0,1000000.0,3.0,1,15.0,50000.0,3.0,1,1,0.0,0.0,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,338.19,-96.12,338.19,0,52,45.0,0,-1.0,0,0,1,0,1,0,12,3,0,0,1,0,0,0,0,0,0
0,0,0,1,3.0,1000000.0,6.0,1,5.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,1,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,9.0,0,1,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,126.39,0,56,26.0,0,-1.0,0,0,1,0,1,0,12,5,0,0,1,0,0,0,0,0,0
0,0,0,1,7.0,1000000.0,6.0,1,16.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,19.0,0,1,0,1900.0,1,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,323.2,323.2,323.2,0,56,106.0,0,-1.0,0,0,1,0,1,0,1,6,0,0,1,0,0,0,0,0,0
0,0,0,1,1.0,1000000.0,7.0,1,3.0,50000.0,7.0,1,1,0.0,0.0,19.54,0,0,0,1,4.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,10.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,248.84,1,51,49.0,15,-1.0,0,0,1,0,1,0,11,5,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,18.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,19.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,79.08,0,58,63.0,0,-1.0,0,0,1,0,0,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,1,15.0,1000000.0,7.0,1,11.0,50000.0,7.0,1,1,150.0,3.73,16.55,0,0,0,0,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,0,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,220.33,0,60,90.0,60,-1.0,0,0,1,0,0,1,11,2,0,0,1,0,0,0,0,0,0
0,0,0,1,1.0,1000000.0,5.0,0,8.0,0.0,0.0,1,0,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,19.0,0,1,0,1900.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,174.11,0,64,107.0,0,-1.0,0,0,1,0,0,0,2,4,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,3.0,50000.0,5.0,0,1,0.0,0.0,27.14,0,1,1,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,102.66,0,44,85.0,0,-1.0,0,0,1,0,1,0,1,5,0,0,1,0,0,0,0,0,0
1,0,0,1,5.0,1000000.0,5.0,1,9.0,50000.0,2.0,1,1,0.0,0.0,0.0,0,1,0,1,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1946.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,281.12,0.0,281.12,0,52,60.0,0,-1.0,0,0,1,0,1,0,2,5,0,0,1,0,0,0,0,0,0
0,0,0,1,2.0,1000000.0,5.0,0,8.0,0.0,0.0,1,0,0.0,0.0,0.0,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,10.0,0,1,0,1960.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,98.62,1,52,46.0,0,-1.0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,1,0
1,0,0,1,32.0,1000000.0,4.0,1,24.0,50000.0,2.0,1,1,0.0,0.0,23.07,0,0,0,1,3.0,11.0,15.0,1,3.0,30.0,1,3.0,0.0,10.0,0,1,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,261.91,1,47,31.0,33,-1.0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,0,0
0,1,1,1,15.0,1000000.0,6.0,1,9.0,50000.0,6.0,1,1,2100.0,16.65,17.12,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,10.0,0,1,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,262.4,0,56,90.0,11,-1.0,0,0,1,0,1,0,11,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0.0,1000000.0,6.0,1,0.0,50000.0,6.0,1,1,5400.0,30.45,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,2.0,0,1,0,2000.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,237.0,0,58,10.0,0,-1.0,0,0,1,0,0,0,12,6,0,0,1,0,0,0,0,0,0
0,0,0,1,29.0,1000000.0,6.0,1,25.0,50000.0,6.0,1,1,0.0,0.0,27.41,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,2.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,232.2,0,63,50.0,0,-1.0,0,0,1,0,1,0,12,2,0,0,1,0,0,0,0,0,0
1,0,0,0,10.0,0.0,0.0,1,29.0,50000.0,3.0,0,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,30.0,0,18.0,0.0,10.0,0,1,0,1990.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,108.85,1,29,21.0,0,-1.0,0,0,1,0,1,0,2,4,0,0,0,1,0,0,0,0,0
0,0,0,1,7.0,1000000.0,6.0,1,11.0,50000.0,6.0,1,1,1000.0,5.92,16.55,0,0,0,1,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1920.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,177.0,0.0,177.0,1,72,91.0,6,-1.0,0,0,1,0,1,0,2,4,0,0,1,0,0,0,0,0,0
0,0,0,1,12.0,1000000.0,9.0,1,6.0,50000.0,9.0,1,1,0.0,0.0,0.0,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,19.0,0,0,0,1920.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,190.83,0,50,91.0,10,-1.0,0,0,1,0,1,0,2,5,0,0,1,0,0,0,0,0,0
0,0,0,0,9.0,0.0,0.0,1,4.0,50000.0,6.0,0,1,300.0,8.28,0.0,0,1,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,9.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.71,0,58,65.0,0,-1.0,0,0,1,0,0,0,2,5,0,0,1,0,0,0,0,0,0
1,0,0,1,23.0,1000000.0,0.0,1,13.0,50000.0,0.0,1,1,400.0,16.81,47.06,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,0,0,1946.0,0,1.0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,333.26,0.0,333.26,1,51,63.0,22,-1.0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1.0,1000000.0,9.0,1,5.0,50000.0,9.0,1,1,0.0,0.0,24.43,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,0,0,1869.0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,260.49,0,51,140.0,0,-1.0,0,0,1,0,1,0,2,4,0,0,1,0,0,0,0,0,0
0,0,0,1,7.0,1000000.0,6.0,1,7.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,0,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,0,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,347.41,347.41,347.41,1,65,89.0,0,-1.0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,14.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,1,0,0,1.0,11.0,15.0,1,3.0,0.0,1,12.0,0.0,19.0,0,1,0,1960.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114.44,114.44,114.44,1,57,49.0,0,-1.0,0,0,1,0,1,0,2,5,0,0,1,0,0,0,0,0,0
0,0,0,0,8.0,0.0,0.0,1,2.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,0,0,0,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,0,0,1920.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.54,0,63,86.0,0,-1.0,0,0,1,0,1,0,2,6,0,0,1,0,0,0,0,0,0
0,0,0,1,1.0,1000000.0,6.0,1,7.0,50000.0,6.0,1,1,0.0,0.0,34.8,0,0,0,0,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,0,0,1920.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,341.54,0.0,341.54,1,53,83.0,0,-1.0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0
0,0,0,1,1.0,1000000.0,6.0,1,3.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,0,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,0,0,1920.0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,155.36,0,65,86.0,0,-1.0,0,0,1,0,1,0,1,6,0,0,1,0,0,0,0,0,0
0,0,0,1,3.0,1000000.0,6.0,1,9.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,19.0,0,1,0,1920.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,198.72,0.0,198.72,0,55,86.0,0,-1.0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0
0,0,0,1,11.0,1000000.0,7.0,1,28.0,50000.0,7.0,1,1,2000.0,15.19,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,19.0,0,1,0,1920.0,0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,259.76,0,54,89.0,8,-1.0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,6.0,1,5.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1980.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,122.47,0,64,29.0,0,-1.0,0,0,1,0,1,0,12,1,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,2.0,50000.0,5.0,0,1,300.0,2.12,0.0,0,1,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,19.0,0,1,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.85,0,50,24.0,0,-1.0,0,0,1,0,1,0,2,6,0,0,1,0,0,0,0,0,0
1,0,0,1,3.0,1000000.0,0.0,1,3.0,50000.0,0.0,1,1,0.0,0.0,25.78,0,1,0,1,5.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,9.0,0,1,0,1946.0,1,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,287.37,0,50,58.0,0,-1.0,0,0,1,0,1,0,12,3,0,0,1,0,0,0,0,0,0
0,0,0,1,11.0,1000000.0,5.0,1,6.0,50000.0,6.0,1,1,300.0,7.1,11.84,0,1,0,1,3.0,11.0,15.0,1,3.0,30.0,1,8.0,0.0,19.0,0,1,0,1900.0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,182.92,1,51,110.0,3,-1.0,0,0,1,0,0,1,12,2,0,0,1,0,0,0,0,0,0
0,0,0,1,14.0,1000000.0,7.0,1,13.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,0,0,1920.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,225.72,0,72,91.0,0,-1.0,0,0,1,0,0,1,3,1,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,18.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,1,0,0,2.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,18.0,0,0,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,64.48,0,55,31.0,7,-1.0,0,0,1,0,0,1,2,3,0,0,1,0,0,0,0,0,0
